p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Cleric,3,16,20,3,Paladin,3,23,19,3,Artificer,3,33,18,3,Rogue,3,24,11,3,1,Tlincalli,5.0,15,85,0.9477917008850755
Warlock,3,29,12,3,Ranger,3,30,14,3,Sorcerer,3,19,15,3,Paladin,3,23,17,3,10,Swarm of Spiders,0.5,12,22,0.0
Fighter,5,44,13,3,Bard,5,42,12,3,Fighter,5,38,19,3,Artificer,5,24,17,3,12,Quasit,1.0,13,7,0.8049804203484225
Wizzard,4,17,11,3,Artificer,4,20,15,3,Fighter,4,39,16,3,Barbarian,4,38,12,3,10,Nupperibo,0.5,13,11,0.0
Bard,4,41,13,3,Paladin,4,30,18,3,Artificer,4,26,18,3,Monk,4,35,14,3,4,Giff,3.0,16,60,0.0
Druid,1,9,16,2,Artificer,1,8,14,2,Sorcerer,1,5,12,2,Druid,1,9,11,2,10,Vegepygmy,0.25,13,13,0.0
Artificer,3,24,12,3,Bard,3,31,12,3,Sorcerer,3,15,11,3,Rogue,3,17,17,3,1,Wyvern,6.0,13,110,0.0
Wizzard,3,18,10,3,Wizzard,3,19,11,3,Barbarian,3,42,13,3,Barbarian,3,41,14,3,2,Martial Arts Adept,3.0,16,60,0.014499767333643557
Ranger,4,34,16,3,Rogue,4,25,17,3,Cleric,4,21,14,3,Sorcerer,4,30,13,3,10,Merfolk,0.125,11,11,0.7923584933228135
Sorcerer,1,7,15,2,Druid,1,7,15,2,Warlock,1,4,11,2,Wizzard,1,8,11,2,1,Barghest,4.0,17,60,0.0
Cleric,1,8,19,2,Paladin,1,10,17,2,Barbarian,1,12,15,2,Cleric,1,9,19,2,10,Owl,0.0,11,1,0.0
Druid,1,6,16,2,Bard,1,7,14,2,Paladin,1,9,19,2,Sorcerer,1,4,13,2,1,Gnoll Pack Lord,2.0,15,49,0.5801634263172725
Sorcerer,4,24,10,3,Paladin,4,36,19,3,Cleric,4,35,18,3,Barbarian,4,45,12,3,3,Silver Dragon Wyrmling,2.0,17,45,0.42338650531719835
Druid,5,42,14,3,Druid,5,37,15,3,Ranger,5,49,12,3,Wizzard,5,17,13,3,1,Centaur,2.0,12,45,1.0
Monk,1,10,15,2,Sorcerer,1,6,10,2,Warlock,1,6,14,2,Sorcerer,1,4,15,2,1,Yuan-ti Malison (Type 1),3.0,12,66,0.40975609756097564
Sorcerer,3,13,12,3,Bard,3,16,14,3,Rogue,3,22,15,3,Paladin,3,38,17,3,3,Yuan-ti Malison (Type 2),3.0,12,66,0.3226725503499189
Barbarian,3,34,17,3,Druid,3,26,15,3,Monk,3,20,14,3,Ranger,3,22,17,3,2,Elephant,4.0,12,76,0.8489425121128048
Rogue,3,26,12,3,Wizzard,3,14,12,3,Barbarian,3,23,16,3,Cleric,3,23,13,3,10,Baboon,0.0,12,3,1.0
Bard,5,31,16,3,Druid,5,42,15,3,Cleric,5,35,16,3,Druid,5,25,16,3,3,Invisible Stalker,6.0,14,104,0.1687155802472221
Barbarian,2,20,13,2,Cleric,2,15,12,2,Rogue,2,15,15,2,Druid,2,16,16,2,1,Shadow Mastiff Alpha,3.0,12,44,1.0
Paladin,3,26,18,3,Paladin,3,24,17,3,Artificer,3,19,18,3,Paladin,3,31,14,3,3,Duergar Mind Master,2.0,14,39,0.2798340514867612
Bard,4,22,12,3,Warlock,4,27,16,3,Warlock,4,28,12,3,Sorcerer,4,27,14,3,1,Nycaloth,9.0,18,123,0.530871587029604
Barbarian,3,38,13,3,Sorcerer,3,13,14,3,Wizzard,3,22,12,3,Ranger,3,30,12,3,10,Deer,0.0,13,4,0.9002037343814481
Druid,1,4,11,2,Fighter,1,6,18,2,Cleric,1,8,19,2,Druid,1,7,14,2,1,Bronze Dragon Wyrmling,2.0,17,32,0.7824534161490683
Bard,2,11,15,2,Fighter,2,22,14,2,Paladin,2,17,19,2,Artificer,2,16,13,2,10,Commoner,0.0,10,4,0.8652550337432462
Druid,1,8,11,2,Barbarian,1,8,13,2,Druid,1,9,12,2,Rogue,1,8,13,2,10,Swarm of Insects,0.5,12,22,0.0
Druid,3,21,14,3,Paladin,3,30,19,3,Sorcerer,3,11,12,3,Warlock,3,18,12,3,10,Kuo-toa,0.25,13,18,0.9142272983643542
Artificer,1,9,12,2,Fighter,1,12,14,2,Barbarian,1,9,15,2,Fighter,1,9,13,2,1,Ankheg,2.0,14,39,0.8203703703703705
Rogue,1,10,13,2,Ranger,1,8,16,2,Paladin,1,10,15,2,Druid,1,5,13,2,2,Meenlock,2.0,15,31,0.625
Druid,3,21,12,3,Bard,3,22,12,3,Druid,3,26,16,3,Sorcerer,3,16,13,3,1,Couatl,4.0,19,97,1.0
Druid,5,40,13,3,Cleric,5,39,18,3,Sorcerer,5,36,14,3,Sorcerer,5,27,13,3,15,Firenewt Warlock of Imix,1.0,10,33,0.6228314799875566
Bard,2,16,16,2,Druid,2,13,13,2,Wizzard,2,13,15,2,Ranger,2,25,15,2,10,Crawling Claw,0.0,12,2,0.9500675168792199
Monk,1,7,10,2,Monk,1,10,13,2,Fighter,1,8,14,2,Barbarian,1,12,14,2,1,Ankylosaurus,3.0,15,68,0.4089709762532981
Barbarian,1,12,13,2,Sorcerer,1,9,12,2,Barbarian,1,11,14,2,Paladin,1,8,14,2,1,Couatl,4.0,19,97,0.27087024087024086
Monk,2,10,11,2,Warlock,2,16,11,2,Monk,2,14,14,2,Ranger,2,20,17,2,2,Berserker,2.0,13,67,0.4348719676549865
Rogue,3,28,16,3,Sorcerer,3,24,10,3,Ranger,3,36,13,3,Monk,3,27,15,3,1,Black Dragon Wyrmling,2.0,17,33,0.735818875353759
Wizzard,3,13,15,3,Ranger,3,22,16,3,Barbarian,3,27,17,3,Paladin,3,28,14,3,2,Cambion,5.0,19,82,0.0
Artificer,2,12,16,2,Druid,2,14,13,2,Fighter,2,10,18,2,Bard,2,14,16,2,1,Vrock,6.0,15,104,0.7497393117831074
Rogue,4,29,16,3,Rogue,4,36,16,3,Fighter,4,40,17,3,Monk,4,40,10,3,1,Hell Hound,3.0,15,45,0.8329778156996588
Paladin,5,34,16,3,Bard,5,44,15,3,Druid,5,33,13,3,Barbarian,5,52,15,3,10,Owl,0.0,11,1,0.8800867877907662
Druid,4,21,13,3,Druid,4,25,13,3,Warlock,4,20,11,3,Warlock,4,25,12,3,1,Green Slaad,8.0,16,127,0.0
Druid,1,7,15,2,Ranger,1,6,16,2,Warlock,1,8,11,2,Cleric,1,11,18,2,2,Cave Bear,2.0,12,42,0.0
Sorcerer,1,8,11,2,Druid,1,9,13,2,Rogue,1,9,17,2,Monk,1,11,11,2,1,Giant Boar,2.0,12,42,0.7552469944400779
Artificer,2,15,13,2,Ranger,2,15,13,2,Cleric,2,19,13,2,Druid,2,18,12,2,1,Couatl,4.0,19,97,0.9184047689846085
Wizzard,1,5,15,2,Ranger,1,7,12,2,Artificer,1,5,15,2,Paladin,1,10,16,2,1,Duergar Kavalrachni,2.0,16,26,0.3111111111111111
Paladin,2,18,14,2,Fighter,2,15,13,2,Sorcerer,2,14,13,2,Fighter,2,21,13,2,1,Draegloth,7.0,15,123,0.0
Fighter,5,41,14,3,Ranger,5,52,14,3,Ranger,5,46,13,3,Artificer,5,43,12,3,10,Scorpion,0.0,11,1,0.0
Wizzard,3,20,12,3,Fighter,3,26,14,3,Rogue,3,20,17,3,Warlock,3,13,14,3,4,Poltergeist,2.0,12,22,0.6416208791208792
Druid,2,18,15,2,Artificer,2,16,15,2,Barbarian,2,23,14,2,Barbarian,2,19,14,2,1,Xorn,5.0,19,73,0.46476456833605695
Barbarian,4,47,15,3,Sorcerer,4,28,14,3,Barbarian,4,43,13,3,Druid,4,38,16,3,2,Veteran,3.0,17,58,0.3024548846374043
Wizzard,4,24,10,3,Cleric,4,26,15,3,Druid,4,29,15,3,Fighter,4,30,16,3,10,Stirge,0.125,14,2,0.9222622365793047
Fighter,1,9,19,2,Artificer,1,7,12,2,Sorcerer,1,8,13,2,Bard,1,8,14,2,2,Gnoll Flesh Gnawer,1.0,14,22,0.14200568678915135
Fighter,5,50,13,3,Cleric,5,41,14,3,Warlock,5,34,13,3,Wizzard,5,31,10,3,5,Githzerai Monk,2.0,14,38,0.10673587987847388
Monk,5,38,13,3,Barbarian,5,51,14,3,Paladin,5,46,18,3,Barbarian,5,47,16,3,2,Giant Boar,2.0,12,42,0.9623491308971251
Druid,3,23,11,3,Monk,3,23,14,3,Warlock,3,31,11,3,Sorcerer,3,24,10,3,5,Wererat,2.0,12,33,0.8947877337944224
Barbarian,5,60,16,3,Wizzard,5,32,11,3,Ranger,5,57,15,3,Cleric,5,35,18,3,10,Grung,0.25,12,11,0.8416826674382107
Cleric,4,30,20,3,Rogue,4,27,11,3,Rogue,4,34,11,3,Cleric,4,26,18,3,2,Salamander,5.0,15,90,0.0
Cleric,2,14,15,2,Rogue,2,15,16,2,Fighter,2,17,18,2,Wizzard,2,14,15,2,4,Faerie Dragon (Red),1.0,15,14,1.0
Rogue,2,18,13,2,Monk,2,15,11,2,Barbarian,2,29,13,2,Barbarian,2,17,16,2,1,Spawn of Kyuss,5.0,10,76,0.9062118005098675
Wizzard,4,31,11,3,Sorcerer,4,28,12,3,Paladin,4,32,17,3,Rogue,4,19,17,3,3,Ghost,4.0,11,45,0.5677240584646284
Fighter,3,27,18,3,Paladin,3,27,16,3,Cleric,3,16,19,3,Artificer,3,23,16,3,10,Homunculus,0.0,13,5,1.0
Sorcerer,1,6,11,2,Sorcerer,1,5,14,2,Monk,1,8,16,2,Artificer,1,9,12,2,10,Myconid Sprout,0.0,10,7,0.29176907322068607
Fighter,3,30,17,3,Barbarian,3,29,16,3,Barbarian,3,26,16,3,Wizzard,3,23,15,3,9,Giant Spider,1.0,14,26,0.0
Rogue,3,28,12,3,Rogue,3,23,17,3,Fighter,3,26,14,3,Druid,3,30,12,3,10,Awakened Shrub,0.0,9,10,1.0
Monk,5,31,11,3,Wizzard,5,32,10,3,Wizzard,5,38,12,3,Cleric,5,40,14,3,10,Blood Hawk,0.125,12,7,0.7501954801540551
Druid,5,38,12,3,Barbarian,5,40,13,3,Sorcerer,5,36,13,3,Artificer,5,43,16,3,3,Black Abishai,7.0,15,58,0.3398212154634291
Artificer,5,36,13,3,Rogue,5,33,17,3,Rogue,5,29,17,3,Sorcerer,5,36,12,3,3,Young Brass Dragon,6.0,17,110,0.0
Barbarian,2,20,12,2,Sorcerer,2,8,13,2,Cleric,2,13,13,2,Paladin,2,18,14,2,5,Faerie Dragon (Yellow),1.0,15,14,1.0
Artificer,1,7,15,2,Bard,1,11,15,2,Artificer,1,6,12,2,Monk,1,7,12,2,1,Banshee,4.0,12,58,0.0
Ranger,2,15,12,2,Ranger,2,20,13,2,Druid,2,19,13,2,Bard,2,12,16,2,1,Yuan-ti Malison (Type 1),3.0,12,66,1.0
Paladin,5,41,19,3,Druid,5,34,16,3,Sorcerer,5,26,12,3,Cleric,5,36,18,3,10,Tribal Warrior,0.125,12,11,0.8974638656505559
Rogue,1,8,15,2,Barbarian,1,10,15,2,Bard,1,6,14,2,Monk,1,6,11,2,10,Chitine,0.5,14,18,0.0
Barbarian,2,23,14,2,Cleric,2,10,16,2,Sorcerer,2,13,10,2,Warlock,2,11,14,2,10,Hobgoblin,0.5,18,11,0.0
Fighter,1,5,19,2,Bard,1,9,15,2,Cleric,1,10,14,2,Monk,1,5,10,2,2,Centaur,2.0,12,45,0.0
Rogue,3,27,12,3,Warlock,3,24,11,3,Cleric,3,29,19,3,Ranger,3,22,17,3,2,Shadow Mastiff Alpha,3.0,12,44,0.7583042341539215
Wizzard,5,37,10,3,Rogue,5,38,11,3,Druid,5,42,16,3,Barbarian,5,49,14,3,2,Hungry Sorrowsworn,11.0,17,225,0.0
Wizzard,1,4,13,2,Paladin,1,9,15,2,Sorcerer,1,7,13,2,Ranger,1,10,12,2,1,Sword Wraith Warrior,3.0,16,45,0.0
Cleric,2,18,12,2,Bard,2,14,15,2,Rogue,2,11,16,2,Druid,2,14,15,2,10,Twig Blight,0.125,13,4,0.9610299647706132
Warlock,3,26,12,3,Ranger,3,33,13,3,Paladin,3,30,14,3,Sorcerer,3,24,14,3,10,Sacred Statue,-1.0,19,95,0.0
Ranger,2,12,16,2,Rogue,2,12,13,2,Cleric,2,14,14,2,Rogue,2,16,14,2,1,Roper,5.0,20,93,0.0
Fighter,2,20,14,2,Warlock,2,20,16,2,Artificer,2,13,16,2,Sorcerer,2,9,15,2,1,Deathlock Wight,3.0,12,37,0.7916913946587538
Cleric,4,25,13,3,Ranger,4,29,15,3,Cleric,4,35,20,3,Paladin,4,46,16,3,1,Gibbering Mouther,2.0,9,67,0.9545562405698603
Rogue,2,20,14,2,Cleric,2,14,12,2,Monk,2,14,11,2,Rogue,2,19,11,2,10,Vine Blight,0.5,12,26,0.0
Warlock,4,27,13,3,Cleric,4,44,13,3,Ranger,4,29,13,3,Bard,4,35,15,3,10,Giant Rat,0.125,12,7,0.7239992020086403
Artificer,3,23,14,3,Rogue,3,25,17,3,Druid,3,23,11,3,Cleric,3,27,12,3,2,Fire Elemental,5.0,13,102,0.0
Barbarian,2,20,13,2,Artificer,2,10,14,2,Barbarian,2,20,17,2,Paladin,2,24,14,2,2,Cave Bear,2.0,12,42,0.6304597701149426
Fighter,5,39,18,3,Monk,5,34,14,3,Monk,5,30,12,3,Druid,5,42,11,3,3,Bandit Captain,2.0,15,65,0.9521037825243703
Sorcerer,2,10,11,2,Artificer,2,10,17,2,Rogue,2,13,11,2,Artificer,2,16,18,2,10,Stirge,0.125,14,2,0.3683727391588582
Cleric,1,6,17,2,Druid,1,7,11,2,Fighter,1,13,13,2,Barbarian,1,14,15,2,1,Clockwork Stone Defender,4.0,16,105,0.7722637362637363
Bard,4,30,12,3,Monk,4,35,11,3,Barbarian,4,38,14,3,Sorcerer,4,14,12,3,5,Sea Hag,2.0,14,52,0.249009887355752
Warlock,4,35,16,3,Wizzard,4,24,14,3,Monk,4,37,13,3,Sorcerer,4,19,15,3,1,Young Remorhaz,5.0,14,93,0.6172454690225289
Druid,3,23,14,3,Bard,3,22,12,3,Cleric,3,25,19,3,Bard,3,21,14,3,10,Reef Shark,0.5,12,22,0.012843669695335971
Cleric,5,30,18,3,Fighter,5,34,16,3,Wizzard,5,22,15,3,Artificer,5,32,18,3,13,Half-Ogre (Ogrillon),1.0,12,30,0.0
Barbarian,1,9,15,2,Monk,1,8,13,2,Paladin,1,8,17,2,Bard,1,5,14,2,10,Cultist,0.125,12,9,0.0
Paladin,4,34,17,3,Cleric,4,29,13,3,Cleric,4,35,16,3,Ranger,4,23,12,3,2,Wraith,5.0,13,67,0.8105906108138223
Wizzard,4,29,10,3,Wizzard,4,24,15,3,Fighter,4,39,19,3,Wizzard,4,20,11,3,2,Unicorn,5.0,12,67,0.1968801925223944
Paladin,3,29,15,3,Wizzard,3,11,11,3,Sorcerer,3,18,10,3,Barbarian,3,32,12,3,1,Young Remorhaz,5.0,14,93,0.6988149960349398
Cleric,3,17,17,3,Fighter,3,30,15,3,Sorcerer,3,24,14,3,Druid,3,24,12,3,10,Gray Ooze,0.5,8,22,0.0
Rogue,4,33,16,3,Monk,4,20,14,3,Artificer,4,36,13,3,Sorcerer,4,27,10,3,10,Sahuagin,0.5,12,22,0.5326433320052809
Ranger,2,18,16,2,Cleric,2,13,14,2,Druid,2,17,16,2,Bard,2,18,12,2,2,Mummy,3.0,11,58,0.3612460180688287
Barbarian,1,14,17,2,Ranger,1,9,13,2,Artificer,1,8,12,2,Ranger,1,6,15,2,10,Scout,0.5,13,16,0.0
Druid,4,30,12,3,Druid,4,37,15,3,Fighter,4,45,15,3,Sorcerer,4,27,10,3,2,Priest,2.0,13,27,0.0
Sorcerer,5,38,15,3,Rogue,5,40,15,3,Fighter,5,47,19,3,Artificer,5,33,12,3,1,Cloud Giant Smiling One,11.0,15,250,0.23797166009160817
Druid,5,38,14,3,Barbarian,5,56,17,3,Fighter,5,38,15,3,Fighter,5,43,17,3,1,Flind,9.0,16,127,0.6478491489857776
Artificer,1,7,14,2,Rogue,1,5,16,2,Ranger,1,9,15,2,Bard,1,8,15,2,10,Stench Kow,0.5,10,15,0.0
Monk,5,43,10,3,Druid,5,31,16,3,Barbarian,5,62,17,3,Bard,5,32,15,3,1,Yuan-ti Mind Whisperer,4.0,14,71,1.0
Ranger,1,9,12,2,Rogue,1,6,14,2,Barbarian,1,9,14,2,Sorcerer,1,7,12,2,1,Bulezau,3.0,14,52,0.2263681592039801
Druid,4,27,14,3,Barbarian,4,49,13,3,Artificer,4,40,17,3,Ranger,4,27,17,3,1,Beholder Zombie,5.0,15,93,0.9261905897544496
Paladin,4,38,14,3,Barbarian,4,49,17,3,Warlock,4,32,15,3,Artificer,4,33,18,3,10,Warhorse,0.5,11,19,0.15562113999892885
Druid,2,14,15,2,Rogue,2,15,16,2,Barbarian,2,15,13,2,Bard,2,16,15,2,2,Merrow,2.0,13,45,0.16428173719376393
Wizzard,3,14,11,3,Druid,3,15,11,3,Monk,3,28,13,3,Ranger,3,33,17,3,5,Saber-Toothed Tiger,2.0,12,52,0.0
Monk,2,14,14,2,Cleric,2,20,19,2,Fighter,2,18,17,2,Barbarian,2,27,14,2,10,Piercer,0.5,15,22,0.5728507334811415
Warlock,2,18,11,2,Barbarian,2,24,16,2,Monk,2,16,10,2,Monk,2,19,12,2,1,Half-Red Dragon Veteran,5.0,18,65,0.11445783132530121
Wizzard,2,11,15,2,Bard,2,18,13,2,Rogue,2,20,15,2,Druid,2,13,16,2,1,Awakened Tree,2.0,13,59,1.0
Fighter,4,27,19,3,Cleric,4,34,13,3,Druid,4,21,16,3,Sorcerer,4,29,10,3,6,Choker,1.0,16,13,0.9432282053872885
Sorcerer,5,35,12,3,Barbarian,5,51,17,3,Sorcerer,5,26,10,3,Fighter,5,36,12,3,10,Winged Kobold,0.25,13,7,0.9159020606872212
Ranger,2,14,13,2,Wizzard,2,14,12,2,Monk,2,10,11,2,Monk,2,15,10,2,3,Copper Dragon Wyrmling,1.0,16,22,0.0
Bard,3,24,16,3,Cleric,3,19,12,3,Warlock,3,29,15,3,Druid,3,23,15,3,1,Adult Oblex,5.0,14,75,0.6900598559823404
Sorcerer,1,8,13,2,Artificer,1,7,12,2,Cleric,1,7,12,2,Warlock,1,5,15,2,1,Ghoul,1.0,12,22,0.7305764411027568
Warlock,2,15,11,2,Sorcerer,2,13,10,2,Barbarian,2,26,15,2,Fighter,2,16,16,2,2,Wererat,2.0,12,33,0.9697550156265752
Cleric,3,15,12,3,Wizzard,3,19,15,3,Sorcerer,3,13,10,3,Cleric,3,28,13,3,1,Fomorian,8.0,14,149,0.40751201357817446
Cleric,2,18,20,2,Ranger,2,17,14,2,Monk,2,14,16,2,Sorcerer,2,12,13,2,2,Cave Bear,2.0,12,42,0.2883576963598391
Sorcerer,2,10,12,2,Monk,2,15,16,2,Fighter,2,24,16,2,Barbarian,2,15,13,2,2,Knight,3.0,18,52,0.0
Wizzard,4,34,12,3,Monk,4,37,11,3,Druid,4,25,12,3,Warlock,4,36,11,3,10,Deer,0.0,13,4,1.0
Sorcerer,3,22,10,3,Artificer,3,23,13,3,Bard,3,25,16,3,Warlock,3,24,11,3,3,Giant Toad,1.0,11,39,1.0
Wizzard,2,14,10,2,Rogue,2,15,13,2,Monk,2,16,13,2,Sorcerer,2,14,13,2,2,Bugbear,1.0,16,27,0.24807752422632068
Bard,1,7,12,2,Paladin,1,9,14,2,Paladin,1,9,17,2,Rogue,1,7,14,2,10,Skeleton,0.25,13,13,0.0
Wizzard,3,21,14,3,Ranger,3,25,16,3,Paladin,3,19,17,3,Sorcerer,3,18,12,3,1,Githyanki Knight,8.0,18,91,0.0
Barbarian,1,10,16,2,Druid,1,6,15,2,Wizzard,1,8,11,2,Warlock,1,8,16,2,10,Deep Gnome (Svirfneblin),0.5,15,16,0.0
Ranger,5,38,17,3,Rogue,5,43,14,3,Paladin,5,49,16,3,Bard,5,28,15,3,1,Black Abishai,7.0,15,58,0.9684755674795769
Fighter,3,33,12,3,Paladin,3,33,16,3,Druid,3,23,12,3,Sorcerer,3,21,12,3,1,Minotaur Skeleton,2.0,12,67,1.0
Wizzard,4,27,13,3,Ranger,4,36,16,3,Sorcerer,4,18,15,3,Cleric,4,24,19,3,2,Vampire Spawn,5.0,15,82,0.4099206349206349
Artificer,1,6,14,2,Cleric,1,7,20,2,Bard,1,5,15,2,Artificer,1,5,13,2,1,Ettercap,2.0,13,44,0.39693192713326947
Fighter,5,47,13,3,Paladin,5,54,17,3,Druid,5,34,15,3,Artificer,5,43,12,3,1,Chimera,6.0,14,114,0.8076944763881952
Artificer,1,7,12,2,Sorcerer,1,9,13,2,Cleric,1,8,16,2,Ranger,1,6,13,2,10,Troglodyte,0.25,11,13,0.0
Barbarian,5,41,15,3,Fighter,5,42,14,3,Wizzard,5,38,14,3,Wizzard,5,26,13,3,2,Blue Slaad,7.0,15,123,0.568617601787211
Barbarian,3,36,16,3,Ranger,3,23,16,3,Sorcerer,3,16,15,3,Sorcerer,3,23,15,3,1,Grung Elite Warrior,2.0,13,49,0.9651713041832294
Rogue,3,24,15,3,Bard,3,26,13,3,Sorcerer,3,25,15,3,Wizzard,3,17,11,3,10,Slaad Tadpole,0.125,12,10,0.4617557374061701
Fighter,4,39,17,3,Artificer,4,23,12,3,Paladin,4,27,15,3,Bard,4,21,13,3,7,Giant Eagle,1.0,13,26,0.0
Druid,5,47,11,3,Artificer,5,43,16,3,Rogue,5,27,13,3,Fighter,5,54,16,3,2,Githzerai Enlightened,10.0,18,112,0.0
Bard,1,8,13,2,Bard,1,9,12,2,Paladin,1,11,14,2,Sorcerer,1,5,11,2,10,Riding Horse,0.25,10,13,0.0
Monk,2,10,14,2,Artificer,2,16,15,2,Bard,2,12,14,2,Fighter,2,24,14,2,10,Pseudodragon,0.25,13,7,0.5952898550724637
Rogue,4,28,13,3,Fighter,4,30,18,3,Paladin,4,37,18,3,Barbarian,4,32,12,3,10,Smoke Mephit,0.25,12,22,0.5774309630199136
Ranger,2,23,16,2,Artificer,2,15,12,2,Wizzard,2,15,11,2,Barbarian,2,18,12,2,1,Clockwork Oaken Bolter,5.0,16,117,0.0
Warlock,1,9,14,2,Barbarian,1,10,15,2,Sorcerer,1,6,11,2,Bard,1,9,16,2,1,Faerie Dragon (Violet),2.0,15,14,1.0
Cleric,1,6,17,2,Warlock,1,6,11,2,Warlock,1,10,15,2,Rogue,1,5,13,2,10,Swarm of Spiders,0.5,12,22,0.0
Barbarian,5,48,12,3,Monk,5,47,14,3,Fighter,5,55,14,3,Fighter,5,39,12,3,10,Giant Wasp,0.5,12,13,0.46165394751621003
Warlock,2,20,15,2,Fighter,2,22,17,2,Wizzard,2,13,12,2,Artificer,2,19,13,2,2,Yuan-ti Malison (Type 3),3.0,12,66,0.45992764945557085
Monk,5,41,10,3,Barbarian,5,45,15,3,Fighter,5,39,18,3,Bard,5,36,15,3,2,Canoloth,8.0,16,120,0.5106477427660114
Artificer,3,26,15,3,Monk,3,19,12,3,Barbarian,3,30,17,3,Fighter,3,21,14,3,10,Magma Mephit,0.5,11,22,0.0
Rogue,1,4,16,2,Warlock,1,9,11,2,Sorcerer,1,5,11,2,Barbarian,1,12,14,2,10,Dust Mephit,0.5,12,17,0.0
Barbarian,5,51,12,3,Druid,5,40,11,3,Bard,5,43,14,3,Paladin,5,63,16,3,1,Ochre Jelly,2.0,8,45,1.0
Fighter,3,22,15,3,Paladin,3,26,16,3,Sorcerer,3,12,14,3,Barbarian,3,29,12,3,5,Intellect Devourer,2.0,12,21,0.0
Monk,5,35,16,3,Ranger,5,39,12,3,Paladin,5,49,15,3,Sorcerer,5,24,13,3,1,Aboleth,10.0,17,135,0.26966484690919384
Barbarian,4,35,15,3,Cleric,4,25,14,3,Warlock,4,31,12,3,Paladin,4,42,15,3,6,Imp,1.0,13,10,0.4452599610693546
Paladin,3,32,19,3,Wizzard,3,18,10,3,Fighter,3,20,16,3,Ranger,3,20,13,3,2,Ghast,2.0,13,36,0.9372676579925651
Warlock,1,11,14,2,Bard,1,7,13,2,Fighter,1,8,14,2,Bard,1,7,14,2,10,Vegepygmy,0.25,13,13,0.0
Rogue,3,25,13,3,Warlock,3,20,16,3,Barbarian,3,38,15,3,Paladin,3,28,18,3,10,Stench Kow,0.5,10,15,0.0
Bard,1,10,13,2,Paladin,1,6,17,2,Barbarian,1,10,15,2,Monk,1,8,13,2,10,Worg,0.5,13,26,0.0
Paladin,4,44,17,3,Artificer,4,28,17,3,Barbarian,4,38,16,3,Rogue,4,28,11,3,1,Young Copper Dragon,7.0,17,119,0.4694928811390178
Fighter,1,12,14,2,Wizzard,1,7,11,2,Monk,1,10,16,2,Cleric,1,7,17,2,10,Merfolk,0.125,11,11,0.0
Monk,4,28,10,3,Artificer,4,39,18,3,Paladin,4,42,18,3,Artificer,4,25,16,3,3,Owlbear,3.0,13,59,0.2835381806760209
Cleric,4,33,16,3,Barbarian,4,45,17,3,Sorcerer,4,25,13,3,Wizzard,4,16,11,3,1,Bone Naga (Spirit),4.0,15,58,0.955403522108197
Monk,3,23,15,3,Ranger,3,24,14,3,Wizzard,3,16,14,3,Bard,3,18,12,3,10,Bat,0.0,12,1,1.0
Cleric,2,13,19,2,Monk,2,13,11,2,Druid,2,15,11,2,Wizzard,2,13,13,2,1,Shadow Mastiff Alpha,3.0,12,44,1.0
Barbarian,2,20,17,2,Warlock,2,16,16,2,Rogue,2,15,12,2,Ranger,2,17,16,2,1,Ogre Battering Ram,4.0,11,76,0.6518204398134125
Paladin,1,6,15,2,Druid,1,7,14,2,Artificer,1,9,16,2,Druid,1,6,12,2,3,Quasit,1.0,13,7,0.4026169026169026
Fighter,5,41,18,3,Monk,5,37,12,3,Rogue,5,45,14,3,Cleric,5,46,14,3,15,Giant Strider,1.0,14,22,0.0
Fighter,2,21,17,2,Monk,2,19,12,2,Sorcerer,2,10,12,2,Warlock,2,17,11,2,2,Giant Boar,2.0,12,42,0.7528885193961738
Barbarian,1,10,17,2,Ranger,1,9,15,2,Paladin,1,9,17,2,Monk,1,10,16,2,2,Quaggoth,2.0,13,45,0.3356725146198831
Paladin,5,34,15,3,Bard,5,43,14,3,Barbarian,5,49,14,3,Wizzard,5,34,15,3,1,Drow Priestess of Lolth,8.0,16,71,0.9837446283334909
Warlock,4,29,14,3,Barbarian,4,28,17,3,Bard,4,28,14,3,Wizzard,4,27,15,3,2,Cloaker,8.0,14,78,0.3320401702138163
Bard,2,14,13,2,Bard,2,12,12,2,Druid,2,20,11,2,Sorcerer,2,13,11,2,1,Tortle Druid,2.0,17,33,1.0
Paladin,2,17,16,2,Artificer,2,13,17,2,Ranger,2,20,17,2,Wizzard,2,14,11,2,3,Animated Armor,1.0,18,33,0.1849483028485609
Artificer,4,32,16,3,Barbarian,4,31,12,3,Monk,4,26,14,3,Rogue,4,32,11,3,3,Shadow Demon,4.0,13,66,0.0
Druid,3,23,14,3,Artificer,3,21,14,3,Sorcerer,3,15,14,3,Warlock,3,29,12,3,10,Quipper,0.0,13,1,1.0
Druid,1,7,16,2,Druid,1,7,11,2,Cleric,1,8,13,2,Bard,1,7,16,2,1,White Dragon Wyrmling,2.0,16,32,0.1952764976958525
Warlock,3,25,16,3,Bard,3,21,13,3,Warlock,3,19,14,3,Sorcerer,3,16,11,3,6,Yuan-ti Pureblood,1.0,11,40,0.41603449428292755
