p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Artificer,3,21,18,3,Barbarian,3,31,14,3,Bard,3,26,12,3,Warlock,3,20,11,3,5,Pentadrone,2.0,16,32,0.0
Cleric,2,19,16,2,Artificer,2,14,18,2,Artificer,2,18,18,2,Fighter,2,22,18,2,1,Dolphin Delighter,3.0,14,27,0.9724603892817154
Warlock,4,23,15,3,Barbarian,4,29,17,3,Monk,4,28,13,3,Rogue,4,36,12,3,1,Dryad,1.0,11,22,1.0
Paladin,5,54,15,3,Rogue,5,47,13,3,Fighter,5,44,17,3,Bard,5,31,13,3,2,Wererat,2.0,12,33,0.9963817905204129
Paladin,1,11,14,2,Sorcerer,1,6,12,2,Sorcerer,1,7,13,2,Fighter,1,11,17,2,10,Bandit,0.125,12,11,0.0
Bard,4,25,13,3,Monk,4,27,15,3,Bard,4,26,16,3,Artificer,4,36,16,3,2,Lonely Sorrowsworn,9.0,16,112,0.0
Ranger,5,55,16,3,Fighter,5,37,15,3,Sorcerer,5,38,13,3,Rogue,5,41,16,3,15,Quickling,1.0,16,10,0.2583403825744128
Paladin,1,9,14,2,Monk,1,8,14,2,Monk,1,7,16,2,Paladin,1,8,17,2,1,Ogre,2.0,11,59,0.9020122484689413
Bard,3,30,13,3,Cleric,3,20,13,3,Druid,3,21,16,3,Druid,3,25,14,3,3,Rug of Smothering,2.0,12,33,1.0
Sorcerer,1,6,14,2,Bard,1,7,14,2,Monk,1,6,16,2,Artificer,1,9,18,2,10,Orc,0.5,13,15,0.0
Druid,4,39,14,3,Sorcerer,4,29,11,3,Monk,4,16,12,3,Monk,4,19,16,3,10,Bandit,0.125,12,11,1.0
Monk,1,10,14,2,Rogue,1,7,14,2,Wizzard,1,9,10,2,Artificer,1,10,17,2,1,Hippogriff,1.0,11,19,0.8237762237762238
Fighter,1,9,19,2,Cleric,1,11,13,2,Paladin,1,12,15,2,Cleric,1,10,12,2,1,Duergar Hammerer,2.0,17,33,0.6019003931847969
Rogue,5,24,11,3,Warlock,5,31,16,3,Artificer,5,28,18,3,Sorcerer,5,37,12,3,8,Ogre,2.0,11,59,0.0
Sorcerer,5,31,15,3,Warlock,5,42,16,3,Cleric,5,30,18,3,Ranger,5,54,13,3,10,Vegepygmy,0.25,13,13,0.5132679840342088
Rogue,3,22,14,3,Wizzard,3,13,12,3,Ranger,3,36,15,3,Fighter,3,22,14,3,5,Ogre Howdah,2.0,15,59,0.0
Sorcerer,3,21,10,3,Artificer,3,22,17,3,Bard,3,18,16,3,Paladin,3,27,17,3,1,Wood Woad,5.0,18,75,1.0
Cleric,2,16,16,2,Warlock,2,13,15,2,Artificer,2,17,17,2,Barbarian,2,23,12,2,10,Duodrone,0.25,15,11,0.0
Warlock,2,21,11,2,Warlock,2,15,11,2,Druid,2,13,13,2,Ranger,2,17,14,2,2,Cave Fisher,3.0,16,58,0.6641572599660075
Artificer,4,26,14,3,Barbarian,4,44,12,3,Rogue,4,32,12,3,Barbarian,4,35,16,3,3,Dolphin Delighter,3.0,14,27,0.8846845375742878
Paladin,3,30,17,3,Fighter,3,28,18,3,Sorcerer,3,16,14,3,Paladin,3,28,17,3,9,Brown Bear,1.0,11,34,0.0
Ranger,5,39,13,3,Warlock,5,30,11,3,Artificer,5,36,16,3,Druid,5,45,12,3,5,Deathlock Wight,3.0,12,37,0.5732294285235462
Artificer,3,20,14,3,Monk,3,25,15,3,Artificer,3,14,18,3,Bard,3,17,16,3,10,Magmin,0.5,14,9,0.0
Cleric,2,14,17,2,Rogue,2,15,14,2,Paladin,2,17,17,2,Sorcerer,2,11,15,2,1,Swashbuckler,3.0,17,66,0.8489912571239236
Druid,3,20,15,3,Monk,3,23,10,3,Monk,3,19,16,3,Barbarian,3,35,16,3,4,Will-o'-Wisp,2.0,19,22,0.9579408894651713
Druid,5,47,13,3,Paladin,5,31,17,3,Rogue,5,33,17,3,Druid,5,30,13,3,10,Oblex Spawn,0.25,13,18,0.6954217078351783
Paladin,1,11,15,2,Wizzard,1,3,15,2,Wizzard,1,9,14,2,Artificer,1,8,17,2,10,Dretch,0.25,11,18,0.0
Rogue,1,6,14,2,Artificer,1,5,15,2,Cleric,1,7,15,2,Fighter,1,9,16,2,10,Pseudodragon,0.25,13,7,0.0
Ranger,4,34,15,3,Wizzard,4,33,15,3,Paladin,4,47,15,3,Fighter,4,25,18,3,1,Grung Elite Warrior,2.0,13,49,0.9775507898373773
Paladin,3,26,17,3,Barbarian,3,30,17,3,Sorcerer,3,16,11,3,Rogue,3,15,11,3,10,Dimetrodon,0.25,12,19,0.0
Paladin,2,19,18,2,Warlock,2,17,15,2,Bard,2,18,12,2,Wizzard,2,11,10,2,1,Swarm of Quippers,1.0,13,28,0.9462995165999266
Druid,3,21,13,3,Artificer,3,27,13,3,Artificer,3,14,14,3,Paladin,3,25,17,3,10,Ice Mephit,0.5,11,21,0.36558356676003734
Wizzard,3,15,11,3,Barbarian,3,29,12,3,Fighter,3,35,18,3,Paladin,3,23,14,3,1,Ogre Howdah,2.0,15,59,0.9528677423153927
Ranger,3,25,15,3,Paladin,3,32,16,3,Rogue,3,19,13,3,Artificer,3,16,14,3,5,Druid,2.0,11,27,0.0
Wizzard,5,29,14,3,Paladin,5,51,18,3,Artificer,5,30,13,3,Ranger,5,37,13,3,2,Giant Toad,1.0,11,39,0.9798445986623802
Monk,2,18,10,2,Artificer,2,13,13,2,Barbarian,2,26,14,2,Paladin,2,25,17,2,10,Hawk,0.0,13,1,0.7224365207995677
Fighter,3,24,12,3,Monk,3,24,16,3,Paladin,3,27,19,3,Ranger,3,27,17,3,6,Meazel,1.0,13,35,0.0
Barbarian,5,47,12,3,Rogue,5,39,14,3,Barbarian,5,68,16,3,Artificer,5,41,16,3,2,Sword Wraith Warrior,3.0,16,45,0.9497143231844852
Wizzard,3,16,14,3,Barbarian,3,26,14,3,Monk,3,27,14,3,Barbarian,3,24,17,3,2,Yuan-ti Nightmare Speaker,4.0,14,71,0.6900417609040008
Wizzard,1,5,13,2,Cleric,1,9,14,2,Warlock,1,7,16,2,Druid,1,9,16,2,10,Darkmantle,0.5,11,22,0.0
Paladin,1,12,17,2,Artificer,1,6,15,2,Monk,1,6,16,2,Fighter,1,7,19,2,1,Leucrotta,3.0,14,67,0.7912867274569401
Cleric,4,31,19,3,Paladin,4,40,14,3,Fighter,4,29,18,3,Fighter,4,47,14,3,10,Giant Poisonous Snake,0.25,14,11,0.0
Wizzard,4,16,14,3,Cleric,4,35,20,3,Artificer,4,34,17,3,Artificer,4,29,14,3,3,Gnoll Pack Lord,2.0,15,49,0.08428447881501666
Barbarian,3,31,12,3,Wizzard,3,12,13,3,Barbarian,3,31,13,3,Artificer,3,22,16,3,1,Banderhobb,5.0,15,84,0.7156277921336441
Monk,5,41,14,3,Monk,5,36,13,3,Wizzard,5,28,12,3,Rogue,5,32,13,3,1,Hydra,8.0,15,172,0.8518256148337863
Rogue,5,39,17,3,Warlock,5,39,14,3,Paladin,5,27,17,3,Monk,5,42,15,3,1,Githzerai Zerth,6.0,17,84,0.8287329730160946
Wizzard,2,10,12,2,Bard,2,16,16,2,Artificer,2,14,15,2,Barbarian,2,19,17,2,10,Steam Mephit,0.25,10,21,0.0
Bard,4,35,14,3,Warlock,4,24,12,3,Artificer,4,30,16,3,Rogue,4,37,17,3,10,Baboon,0.0,12,3,1.0
Sorcerer,5,31,15,3,Rogue,5,34,16,3,Warlock,5,43,14,3,Fighter,5,37,17,3,1,Air Elemental Myrmidon,7.0,18,117,0.8466037211572266
Cleric,4,32,13,3,Monk,4,22,13,3,Bard,4,34,13,3,Monk,4,36,16,3,4,Green Hag,3.0,17,82,0.0
Bard,1,11,12,2,Rogue,1,7,17,2,Barbarian,1,8,15,2,Warlock,1,10,13,2,1,Hook Horror,3.0,15,75,0.0
Rogue,4,23,12,3,Druid,4,23,16,3,Rogue,4,31,16,3,Fighter,4,43,15,3,5,Giant Constrictor Snake,2.0,12,60,0.639249351874519
Bard,4,22,13,3,Wizzard,4,32,14,3,Warlock,4,23,15,3,Paladin,4,38,16,3,3,Giant Strider,1.0,14,22,0.21572636599452877
Artificer,3,18,12,3,Wizzard,3,18,14,3,Cleric,3,19,17,3,Bard,3,17,13,3,2,Air Elemental Myrmidon,7.0,18,117,0.0
Rogue,3,20,12,3,Monk,3,24,12,3,Barbarian,3,34,12,3,Paladin,3,32,18,3,1,Giant Ape,7.0,12,157,0.42843896408120774
Monk,5,32,16,3,Monk,5,39,13,3,Druid,5,38,16,3,Warlock,5,47,14,3,1,Unicorn,5.0,12,67,1.0
Artificer,3,28,13,3,Artificer,3,21,13,3,Warlock,3,17,12,3,Rogue,3,30,15,3,10,Stone Cursed,1.0,17,19,0.0
Rogue,2,13,16,2,Wizzard,2,16,10,2,Druid,2,13,14,2,Druid,2,18,16,2,1,Clockwork Stone Defender,4.0,16,105,1.0
Artificer,2,15,16,2,Ranger,2,21,13,2,Warlock,2,14,13,2,Paladin,2,17,14,2,10,Flying Sword,0.25,17,17,0.0
Rogue,3,24,17,3,Ranger,3,25,14,3,Warlock,3,28,16,3,Ranger,3,33,12,3,10,Giant Lizard,0.25,12,19,0.1145295134295574
Rogue,5,39,11,3,Rogue,5,34,16,3,Sorcerer,5,34,14,3,Bard,5,43,12,3,1,Ettercap,2.0,13,44,0.9799171544758544
Bard,2,18,14,2,Paladin,2,23,14,2,Rogue,2,21,15,2,Bard,2,15,13,2,2,Ghost,4.0,11,45,0.5200198086164356
Wizzard,5,38,15,3,Warlock,5,39,11,3,Bard,5,43,15,3,Wizzard,5,25,10,3,1,Sword Wraith Commander,8.0,18,127,0.9490086622704095
Ranger,2,15,12,2,Ranger,2,16,15,2,Rogue,2,14,11,2,Warlock,2,10,12,2,10,Sprite,0.25,15,2,1.0
Ranger,2,15,13,2,Druid,2,17,16,2,Rogue,2,16,17,2,Ranger,2,19,15,2,10,Giant Poisonous Snake,0.25,14,11,0.0
Bard,1,6,14,2,Cleric,1,9,20,2,Warlock,1,5,13,2,Barbarian,1,10,13,2,1,Bugbear Chief,3.0,17,65,0.5164529914529914
Cleric,5,38,15,3,Druid,5,35,14,3,Bard,5,32,15,3,Ranger,5,49,12,3,10,Wolf,0.25,13,11,0.1289227108722507
Cleric,5,33,16,3,Monk,5,48,14,3,Paladin,5,44,17,3,Sorcerer,5,30,10,3,15,Kobold Scale Sorcerer,1.0,15,27,0.10386684869900419
Bard,5,42,12,3,Sorcerer,5,24,11,3,Monk,5,37,11,3,Warlock,5,42,11,3,6,Duergar Xarrorn,2.0,18,26,0.09457323357738297
Cleric,5,30,15,3,Wizzard,5,22,12,3,Ranger,5,48,13,3,Sorcerer,5,38,13,3,1,Kuo-toa Monitor,3.0,13,65,0.9827680597329955
Barbarian,3,26,12,3,Fighter,3,15,19,3,Sorcerer,3,16,10,3,Artificer,3,27,14,3,10,Riding Horse,0.25,10,13,0.854520902023947
Wizzard,3,23,12,3,Wizzard,3,18,10,3,Druid,3,23,12,3,Warlock,3,23,15,3,10,Goblin,0.25,15,7,0.0
Fighter,2,20,13,2,Ranger,2,14,17,2,Rogue,2,11,17,2,Artificer,2,17,14,2,1,Lizard King,4.0,15,78,0.0
Artificer,2,12,18,2,Druid,2,17,11,2,Barbarian,2,23,16,2,Paladin,2,13,15,2,10,Deep Roth�,0.25,10,13,0.0
Sorcerer,4,19,12,3,Sorcerer,4,16,12,3,Warlock,4,28,12,3,Rogue,4,22,11,3,10,Darkling,0.5,14,13,0.0
Rogue,4,26,16,3,Artificer,4,25,13,3,Wizzard,4,16,12,3,Cleric,4,25,16,3,10,Twig Blight,0.125,13,4,0.9918253903376113
Fighter,3,38,13,3,Warlock,3,23,13,3,Druid,3,25,12,3,Artificer,3,26,15,3,2,Orog,2.0,18,42,0.7226556652273429
Paladin,4,28,18,3,Bard,4,28,14,3,Monk,4,25,14,3,Sorcerer,4,22,13,3,3,Sword Wraith Warrior,3.0,16,45,0.3451778188698718
Sorcerer,1,8,10,2,Cleric,1,9,13,2,Artificer,1,6,14,2,Bard,1,10,15,2,1,Darkling Elder,2.0,15,27,0.43560466543891957
Rogue,3,15,13,3,Monk,3,20,14,3,Barbarian,3,28,15,3,Wizzard,3,20,10,3,10,Commoner,0.0,10,4,0.9062184873949579
Cleric,5,37,18,3,Warlock,5,32,12,3,Fighter,5,41,15,3,Sorcerer,5,37,11,3,2,Young White Dragon,6.0,17,133,0.0
Sorcerer,4,22,14,3,Monk,4,37,13,3,Ranger,4,41,15,3,Fighter,4,34,14,3,1,Fire Elemental Myrmidon,7.0,18,123,0.9087658980563588
Rogue,3,16,13,3,Ranger,3,25,17,3,Druid,3,29,12,3,Rogue,3,22,14,3,3,Choldrith,3.0,15,66,0.18875441775458957
Rogue,1,9,13,2,Sorcerer,1,4,10,2,Bard,1,4,12,2,Rogue,1,7,11,2,1,Knight,3.0,18,52,0.0
Cleric,3,24,18,3,Sorcerer,3,15,10,3,Rogue,3,22,17,3,Fighter,3,24,18,3,6,Swarm of Quippers,1.0,13,28,0.06164552501761803
Barbarian,1,9,14,2,Wizzard,1,7,10,2,Bard,1,7,12,2,Warlock,1,4,13,2,3,Harpy,1.0,11,38,0.0
Fighter,5,34,16,3,Fighter,5,55,12,3,Wizzard,5,22,12,3,Sorcerer,5,28,11,3,2,Yochlol,10.0,15,136,0.10749123143769522
Rogue,4,22,13,3,Sorcerer,4,28,15,3,Ranger,4,32,13,3,Bard,4,24,14,3,1,Faerie Dragon (Blue),2.0,15,14,1.0
Bard,1,8,13,2,Ranger,1,9,16,2,Artificer,1,11,18,2,Sorcerer,1,4,14,2,1,Spined Devil,2.0,13,22,0.907167959684371
Bard,4,36,16,3,Wizzard,4,31,14,3,Druid,4,39,12,3,Paladin,4,34,19,3,10,Eagle,0.0,12,3,0.9723702798011927
Bard,2,16,12,2,Bard,2,16,13,2,Ranger,2,17,15,2,Bard,2,15,13,2,10,Reef Shark,0.5,12,22,0.0
Rogue,3,18,11,3,Fighter,3,29,12,3,Warlock,3,26,16,3,Bard,3,23,12,3,10,Ice Mephit,0.5,11,21,0.0
Monk,5,30,13,3,Fighter,5,38,17,3,Artificer,5,46,18,3,Bard,5,34,13,3,1,Drow House Captain,9.0,16,162,0.8906236374140191
Druid,4,34,13,3,Sorcerer,4,22,13,3,Sorcerer,4,24,10,3,Druid,4,32,12,3,1,Yeth Hound,4.0,14,51,0.9239041262943173
Artificer,3,24,16,3,Artificer,3,28,12,3,Bard,3,25,15,3,Wizzard,3,21,15,3,4,Harpy,1.0,11,38,0.9709090909090909
Druid,3,20,12,3,Ranger,3,25,16,3,Barbarian,3,35,17,3,Sorcerer,3,22,11,3,2,Korred,7.0,17,93,0.0
Cleric,5,30,19,3,Cleric,5,30,20,3,Rogue,5,32,13,3,Rogue,5,35,14,3,2,Unicorn,5.0,12,67,0.8305049019607843
Fighter,5,44,14,3,Fighter,5,39,12,3,Wizzard,5,22,11,3,Wizzard,5,37,14,3,4,Dire Wolf,1.0,14,37,0.8320055472733695
Fighter,2,15,15,2,Monk,2,14,12,2,Bard,2,21,16,2,Bard,2,18,16,2,1,Maurezhi,7.0,15,88,0.3379490392648287
Paladin,1,9,17,2,Warlock,1,9,13,2,Barbarian,1,12,13,2,Ranger,1,9,13,2,10,Male Steeder,0.25,12,13,0.0
Druid,5,30,16,3,Artificer,5,46,16,3,Artificer,5,33,15,3,Barbarian,5,68,12,3,1,Warlock of the Archfey,4.0,13,67,0.9740695441842668
Wizzard,3,23,13,3,Warlock,3,19,13,3,Fighter,3,25,17,3,Warlock,3,21,13,3,2,Hippogriff,1.0,11,19,0.8068659179614975
Monk,3,22,15,3,Druid,3,18,11,3,Bard,3,26,15,3,Cleric,3,25,17,3,2,Cave Bear,2.0,12,42,0.5190179030424937
Artificer,5,43,16,3,Paladin,5,47,17,3,Fighter,5,39,19,3,Sorcerer,5,38,13,3,10,Shrieker,0.0,5,13,1.0
Druid,5,39,13,3,Ranger,5,35,17,3,Bard,5,52,16,3,Bard,5,28,16,3,2,Chuul,4.0,16,93,0.9593443469282394
Rogue,4,23,13,3,Wizzard,4,25,10,3,Paladin,4,29,17,3,Druid,4,28,16,3,3,Mummy,3.0,11,58,0.6641772198914788
Sorcerer,2,15,13,2,Fighter,2,23,17,2,Sorcerer,2,9,12,2,Wizzard,2,15,14,2,10,Male Steeder,0.25,12,13,0.0
Artificer,5,30,12,3,Wizzard,5,42,10,3,Fighter,5,40,19,3,Bard,5,41,12,3,1,Gynosphinx,11.0,17,136,0.0
Ranger,3,23,14,3,Warlock,3,23,12,3,Warlock,3,18,16,3,Paladin,3,26,16,3,2,Spined Devil,2.0,13,22,0.8732942800436774
Paladin,5,41,15,3,Wizzard,5,34,14,3,Sorcerer,5,39,15,3,Monk,5,38,12,3,1,Deva,10.0,17,136,0.8987515974533624
Monk,3,25,14,3,Ranger,3,23,13,3,Bard,3,18,16,3,Sorcerer,3,18,10,3,2,Giant Elk,2.0,14,42,0.38173908246141736
Warlock,2,20,12,2,Barbarian,2,17,15,2,Paladin,2,19,18,2,Ranger,2,18,15,2,10,Slaad Tadpole,0.125,12,10,0.2882059287981589
Druid,4,34,15,3,Rogue,4,39,16,3,Barbarian,4,51,13,3,Barbarian,4,48,15,3,10,Reef Shark,0.5,12,22,0.80947382370064
Bard,3,27,13,3,Rogue,3,22,15,3,Warlock,3,19,13,3,Cleric,3,23,18,3,3,Merrenoloth,3.0,13,40,0.6377038703464434
Fighter,4,36,14,3,Rogue,4,36,15,3,Druid,4,28,14,3,Wizzard,4,27,12,3,3,Myconid Sovereign,2.0,13,60,0.867697594501718
Cleric,4,28,14,3,Fighter,4,42,19,3,Wizzard,4,28,10,3,Wizzard,4,21,12,3,3,Nightmare,3.0,13,68,0.017857142857142856
Artificer,3,22,13,3,Monk,3,26,10,3,Druid,3,18,16,3,Artificer,3,22,14,3,1,Young Bronze Dragon,8.0,18,142,0.0
Cleric,3,22,20,3,Sorcerer,3,16,12,3,Bard,3,16,13,3,Ranger,3,19,13,3,1,Hill Giant,5.0,13,105,0.37845663314391265
Barbarian,4,38,13,3,Warlock,4,29,16,3,Cleric,4,26,15,3,Fighter,4,32,17,3,10,Skulk,0.5,14,18,0.0
Ranger,4,33,13,3,Monk,4,33,14,3,Cleric,4,26,15,3,Monk,4,32,12,3,8,Lion,1.0,12,26,0.33687360827173574
Ranger,3,27,16,3,Druid,3,24,13,3,Paladin,3,30,19,3,Ranger,3,32,14,3,10,Giant Toad,1.0,11,39,0.0
Warlock,1,6,12,2,Barbarian,1,10,15,2,Wizzard,1,4,11,2,Sorcerer,1,8,13,2,10,Grimlock,0.25,11,11,0.0
Fighter,2,16,18,2,Artificer,2,14,13,2,Cleric,2,17,18,2,Wizzard,2,13,13,2,2,Will-o'-Wisp,2.0,19,22,0.7688237654612408
Warlock,3,26,12,3,Warlock,3,27,15,3,Sorcerer,3,13,13,3,Bard,3,24,15,3,10,Giant Frog,0.25,11,18,0.0929990329072898
Druid,5,32,12,3,Wizzard,5,33,14,3,Rogue,5,41,14,3,Wizzard,5,37,11,3,15,Giant Eagle,1.0,13,26,0.0
Artificer,4,35,13,3,Warlock,4,23,13,3,Warlock,4,18,15,3,Wizzard,4,15,10,3,3,Winter Wolf,3.0,13,75,0.0
Ranger,2,16,17,2,Wizzard,2,14,13,2,Cleric,2,16,18,2,Fighter,2,18,15,2,1,Flameskull,4.0,13,40,0.10851377952755906
Ranger,2,20,14,2,Rogue,2,15,17,2,Rogue,2,18,16,2,Bard,2,10,13,2,2,Swarm of Poisonous Snakes,2.0,14,36,0.13673469387755102
Paladin,4,45,14,3,Barbarian,4,42,15,3,Wizzard,4,23,11,3,Wizzard,4,25,15,3,1,Medusa,6.0,15,127,0.5725766118732121
Druid,3,27,11,3,Warlock,3,32,13,3,Wizzard,3,15,15,3,Paladin,3,33,18,3,10,Pteranodon,0.25,13,13,0.6489822350162348
Rogue,5,39,15,3,Cleric,5,32,14,3,Sorcerer,5,38,10,3,Wizzard,5,22,10,3,15,Duergar Soulblade,1.0,14,27,0.0
Warlock,3,22,15,3,Artificer,3,27,12,3,Fighter,3,27,13,3,Sorcerer,3,23,11,3,1,Gnoll Pack Lord,2.0,15,49,0.7211495285136956
Fighter,3,29,14,3,Cleric,3,17,17,3,Cleric,3,29,17,3,Ranger,3,32,17,3,1,Fire Elemental Myrmidon,7.0,18,123,0.895868837701516
Fighter,3,22,13,3,Wizzard,3,17,10,3,Cleric,3,28,19,3,Fighter,3,27,17,3,3,Quaggoth Thonot,3.0,13,45,0.4708251630128943
Cleric,3,31,14,3,Monk,3,27,16,3,Monk,3,21,15,3,Paladin,3,33,15,3,10,Warhorse,0.5,11,19,0.0
Ranger,1,7,12,2,Monk,1,8,15,2,Fighter,1,10,19,2,Rogue,1,7,15,2,1,Basilisk,3.0,15,52,0.8825174825174825
Fighter,1,8,17,2,Ranger,1,7,15,2,Barbarian,1,11,13,2,Paladin,1,8,14,2,2,Thri-kreen,1.0,15,33,0.39588054562886776
Paladin,1,8,14,2,Wizzard,1,4,13,2,Artificer,1,9,15,2,Wizzard,1,4,11,2,10,Rust Monster,0.5,14,27,0.0
Cleric,1,5,14,2,Artificer,1,10,12,2,Sorcerer,1,6,13,2,Artificer,1,5,15,2,1,Yeti,3.0,12,51,0.0
Paladin,1,8,15,2,Wizzard,1,4,10,2,Druid,1,8,11,2,Monk,1,8,10,2,1,Deep Scion,3.0,11,67,0.4
Cleric,1,10,14,2,Cleric,1,7,19,2,Fighter,1,8,16,2,Paladin,1,10,18,2,1,Duergar Kavalrachni,2.0,16,26,0.7648854961832061
Bard,1,10,14,2,Ranger,1,7,16,2,Barbarian,1,6,14,2,Wizzard,1,6,11,2,1,Killer Whale,3.0,12,90,0.0
Ranger,5,57,12,3,Barbarian,5,44,16,3,Cleric,5,40,15,3,Monk,5,34,12,3,5,Nightmare,3.0,13,68,0.5351324785491425
Monk,1,11,11,2,Wizzard,1,6,10,2,Cleric,1,4,18,2,Sorcerer,1,4,11,2,1,Brass Dragon Wyrmling,1.0,16,16,0.9018181818181819
Bard,2,22,12,2,Fighter,2,16,12,2,Paladin,2,12,16,2,Cleric,2,15,14,2,10,Gnoll Witherling,0.25,12,11,0.052160370222044235
Paladin,1,9,15,2,Bard,1,6,15,2,Warlock,1,6,13,2,Barbarian,1,9,13,2,1,Blue Dragon Wyrmling,3.0,17,52,0.6888888888888888
Artificer,5,45,13,3,Rogue,5,32,11,3,Monk,5,46,12,3,Sorcerer,5,41,11,3,1,Shield Guardian,7.0,17,142,0.9154883415260922
Barbarian,5,59,12,3,Warlock,5,33,16,3,Fighter,5,42,16,3,Bard,5,46,13,3,10,Flying Sword,0.25,17,17,0.758137700158176
Wizzard,3,21,14,3,Ranger,3,31,17,3,Cleric,3,22,17,3,Barbarian,3,33,12,3,2,Young Remorhaz,5.0,14,93,0.0
Cleric,3,17,14,3,Ranger,3,33,13,3,Wizzard,3,19,15,3,Paladin,3,29,17,3,2,Hill Giant,5.0,13,105,0.0
Artificer,3,22,12,3,Paladin,3,19,16,3,Druid,3,27,12,3,Warlock,3,27,15,3,1,Giant Shark,5.0,13,126,0.6067652534591884
Paladin,3,24,16,3,Wizzard,3,19,10,3,Wizzard,3,15,11,3,Monk,3,23,15,3,8,Faerie Dragon (Orange),1.0,15,14,1.0
Sorcerer,3,12,12,3,Warlock,3,20,13,3,Fighter,3,29,14,3,Rogue,3,24,15,3,10,Pixie,0.25,15,1,1.0
Cleric,1,11,20,2,Bard,1,5,16,2,Ranger,1,11,14,2,Bard,1,5,14,2,1,Yuan-ti Pureblood,1.0,11,40,0.9715909090909092
Warlock,5,32,12,3,Cleric,5,44,15,3,Cleric,5,48,12,3,Druid,5,30,16,3,10,Crab,0.0,11,2,1.0
Wizzard,3,19,15,3,Barbarian,3,31,13,3,Sorcerer,3,17,11,3,Ranger,3,18,14,3,10,Pixie,0.25,15,1,1.0
Druid,2,14,16,2,Ranger,2,16,13,2,Cleric,2,18,19,2,Sorcerer,2,16,15,2,10,Duodrone,0.25,15,11,0.0
Monk,1,7,10,2,Warlock,1,8,11,2,Fighter,1,8,12,2,Fighter,1,8,13,2,10,Giant Wolf Spider,0.25,13,11,0.0
Warlock,3,20,11,3,Bard,3,13,15,3,Rogue,3,21,15,3,Monk,3,26,15,3,3,Yuan-ti Broodguard,2.0,14,45,0.7445453371506682
Cleric,1,8,19,2,Sorcerer,1,6,13,2,Monk,1,8,12,2,Sorcerer,1,7,13,2,10,Boar,0.25,11,11,0.0
Cleric,5,48,12,3,Monk,5,35,16,3,Druid,5,42,11,3,Rogue,5,43,15,3,3,Yuan-ti Abomination,7.0,15,127,0.3265688465784322
Fighter,4,46,13,3,Wizzard,4,29,10,3,Bard,4,26,15,3,Monk,4,36,14,3,10,Vegepygmy,0.25,13,13,0.0
Paladin,4,32,14,3,Fighter,4,33,16,3,Paladin,4,33,14,3,Barbarian,4,53,12,3,1,Gorgon,5.0,19,114,0.0
Monk,2,21,11,2,Sorcerer,2,10,12,2,Monk,2,13,15,2,Cleric,2,18,16,2,1,Adult Kruthik,2.0,18,39,0.9345601361730395
Barbarian,5,49,17,3,Bard,5,43,15,3,Fighter,5,42,17,3,Rogue,5,45,13,3,10,Giant Crab,0.125,15,13,0.8667803589543671
Warlock,5,39,16,3,Barbarian,5,59,16,3,Monk,5,26,12,3,Artificer,5,36,16,3,3,Barghest,4.0,17,60,0.8958832194061613
Wizzard,4,17,10,3,Ranger,4,42,13,3,Bard,4,31,15,3,Sorcerer,4,21,11,3,3,Tanarukk,5.0,14,95,0.0
Sorcerer,3,13,10,3,Paladin,3,18,19,3,Barbarian,3,30,13,3,Ranger,3,33,12,3,1,Wereboar,4.0,10,78,0.9445613024059935
Artificer,4,41,13,3,Sorcerer,4,31,15,3,Warlock,4,26,14,3,Bard,4,36,12,3,10,Bat,0.0,12,1,1.0
Wizzard,2,18,12,2,Warlock,2,19,13,2,Bard,2,17,15,2,Sorcerer,2,12,14,2,2,Awakened Tree,2.0,13,59,0.0
Cleric,3,23,15,3,Bard,3,19,14,3,Cleric,3,24,13,3,Bard,3,28,13,3,10,Mule,0.125,10,11,0.36466988855236293
Barbarian,3,35,16,3,Cleric,3,21,14,3,Fighter,3,22,12,3,Wizzard,3,15,15,3,1,Salamander,5.0,15,90,0.0
Paladin,4,28,19,3,Paladin,4,23,17,3,Warlock,4,36,11,3,Warlock,4,27,13,3,1,Black Pudding,4.0,7,85,0.8238390004564126
Paladin,2,12,15,2,Fighter,2,18,17,2,Ranger,2,17,16,2,Monk,2,13,13,2,1,Veteran,3.0,17,58,0.0
Cleric,3,22,18,3,Bard,3,26,12,3,Wizzard,3,20,10,3,Wizzard,3,16,14,3,10,Kobold Inventor,0.25,12,13,0.0
Monk,5,44,13,3,Wizzard,5,21,11,3,Druid,5,27,15,3,Fighter,5,51,15,3,1,Archdruid,12.0,14,154,0.7470637554230004
Rogue,5,45,13,3,Bard,5,46,15,3,Bard,5,31,12,3,Druid,5,46,14,3,2,Dybbuk,4.0,14,37,0.9807024581886594
Barbarian,4,45,12,3,Fighter,4,43,18,3,Paladin,4,37,19,3,Paladin,4,39,14,3,10,Young Kruthik,0.125,16,9,0.6853608090683074
Cleric,2,12,18,2,Sorcerer,2,14,12,2,Rogue,2,14,14,2,Bard,2,16,13,2,1,Mummy,3.0,11,58,0.3702749140893471
