p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Wizzard,4,31,12,3,Monk,4,34,13,3,Cleric,4,25,16,3,Cleric,4,31,14,3,2,White Abishai,6.0,15,68,0.23902156326840282
Artificer,1,10,12,2,Artificer,1,8,16,2,Barbarian,1,10,12,2,Druid,1,8,12,2,10,Swarm of Ravens,0.25,12,24,0.0
Wizzard,4,22,15,3,Sorcerer,4,24,15,3,Fighter,4,35,14,3,Artificer,4,32,12,3,1,Shadar-kai Gloom Weaver,9.0,14,104,0.0
Wizzard,4,26,14,3,Monk,4,18,16,3,Fighter,4,36,19,3,Druid,4,23,11,3,3,Orc War Chief,4.0,16,93,0.0
Ranger,1,9,15,2,Wizzard,1,4,11,2,Wizzard,1,5,11,2,Wizzard,1,6,11,2,1,Giant Boar,2.0,12,42,0.4113655640373198
Barbarian,4,49,16,3,Barbarian,4,39,14,3,Sorcerer,4,24,12,3,Wizzard,4,20,13,3,9,Giant Eagle,1.0,13,26,0.0
Wizzard,1,9,11,2,Rogue,1,7,11,2,Artificer,1,8,14,2,Artificer,1,6,13,2,1,Nilbog,1.0,13,7,0.8868686868686869
Warlock,2,8,16,2,Paladin,2,25,16,2,Barbarian,2,25,15,2,Bard,2,13,12,2,1,Quaggoth Thonot,3.0,13,45,0.9375716234652115
Ranger,2,21,13,2,Druid,2,19,12,2,Fighter,2,23,18,2,Rogue,2,16,17,2,1,Half-Red Dragon Veteran,5.0,18,65,0.40389080252648024
Druid,3,17,11,3,Druid,3,15,16,3,Wizzard,3,18,12,3,Ranger,3,25,14,3,10,Spider,0.0,12,1,0.0
Druid,3,22,11,3,Monk,3,16,11,3,Fighter,3,29,18,3,Barbarian,3,34,15,3,10,Raven,0.0,12,1,1.0
Sorcerer,5,37,12,3,Artificer,5,43,15,3,Paladin,5,36,15,3,Barbarian,5,60,14,3,3,Swarm of Cranium Rats,5.0,12,76,0.5381445763588474
Bard,2,15,13,2,Ranger,2,26,12,2,Wizzard,2,11,14,2,Fighter,2,17,14,2,1,Allosaurus,2.0,13,51,0.6183737137351144
Bard,4,35,13,3,Artificer,4,31,14,3,Sorcerer,4,28,11,3,Cleric,4,26,15,3,10,Flumph,0.125,12,7,0.6912003584213877
Rogue,1,11,11,2,Ranger,1,11,12,2,Wizzard,1,4,15,2,Cleric,1,11,12,2,1,Druid,2.0,11,27,0.0
Wizzard,5,32,14,3,Paladin,5,42,14,3,Monk,5,46,14,3,Warlock,5,31,13,3,2,Fomorian,8.0,14,149,0.3250634323289842
Rogue,5,31,13,3,Barbarian,5,53,17,3,Barbarian,5,63,14,3,Barbarian,5,51,13,3,1,Pegasus,2.0,12,59,0.9854542314745204
Wizzard,2,14,11,2,Artificer,2,13,17,2,Wizzard,2,14,13,2,Rogue,2,14,11,2,1,Troll,5.0,15,84,0.0
Warlock,4,35,14,3,Ranger,4,36,13,3,Cleric,4,32,19,3,Cleric,4,29,18,3,6,Gelatinous Cube,2.0,6,84,0.0
Wizzard,2,6,14,2,Cleric,2,10,13,2,Bard,2,9,12,2,Rogue,2,14,15,2,10,Dimetrodon,0.25,12,19,0.0
Sorcerer,4,27,11,3,Paladin,4,39,14,3,Paladin,4,35,14,3,Monk,4,18,13,3,10,Oblex Spawn,0.25,13,18,0.1538677507072295
Ranger,4,38,14,3,Wizzard,4,23,10,3,Bard,4,32,14,3,Druid,4,33,11,3,2,Girallon,4.0,13,59,0.0
Barbarian,5,54,15,3,Bard,5,42,12,3,Barbarian,5,60,12,3,Bard,5,44,14,3,10,Shrieker,0.0,5,13,1.0
Artificer,4,25,15,3,Bard,4,39,13,3,Monk,4,35,12,3,Fighter,4,27,15,3,3,Derro Savant,3.0,13,36,0.0
Warlock,4,39,12,3,Wizzard,4,34,13,3,Sorcerer,4,19,10,3,Paladin,4,33,15,3,2,Kuo-toa Archpriest,6.0,13,97,0.0
Ranger,3,30,16,3,Cleric,3,20,18,3,Druid,3,24,15,3,Wizzard,3,21,13,3,4,Myconid Sovereign,2.0,13,60,0.014482758620689656
Paladin,5,42,19,3,Artificer,5,41,12,3,Barbarian,5,57,16,3,Barbarian,5,61,15,3,2,Blue Dragon Wyrmling,3.0,17,52,0.8574641922395906
Barbarian,4,39,17,3,Bard,4,31,16,3,Monk,4,27,16,3,Paladin,4,37,16,3,3,Swarm of Poisonous Snakes,2.0,14,36,0.5584276819197939
Ranger,2,20,13,2,Warlock,2,10,15,2,Paladin,2,19,14,2,Barbarian,2,17,13,2,1,Allosaurus,2.0,13,51,0.6665111346960023
Fighter,1,12,18,2,Paladin,1,9,17,2,Fighter,1,11,17,2,Rogue,1,10,17,2,10,Kenku,0.25,13,13,0.0
Monk,5,40,15,3,Druid,5,49,13,3,Wizzard,5,39,13,3,Barbarian,5,64,16,3,2,Hezrou,8.0,16,136,0.7728311946724615
Ranger,4,33,16,3,Warlock,4,31,13,3,Ranger,4,38,13,3,Warlock,4,34,15,3,10,Magmin,0.5,14,9,0.0
Artificer,4,35,16,3,Wizzard,4,19,12,3,Fighter,4,37,12,3,Druid,4,29,15,3,1,Young Green Dragon,8.0,18,136,0.0
Monk,4,33,12,3,Paladin,4,35,16,3,Sorcerer,4,19,14,3,Cleric,4,35,16,3,10,Aarakocra,0.25,12,13,0.6268266780988078
Cleric,5,34,15,3,Monk,5,31,15,3,Warlock,5,34,13,3,Cleric,5,42,18,3,3,Giant Shark,5.0,13,126,0.48009874861872504
Ranger,1,12,12,2,Artificer,1,9,12,2,Warlock,1,10,16,2,Druid,1,5,13,2,10,Elk,0.25,10,13,0.0
Wizzard,2,15,15,2,Sorcerer,2,13,12,2,Rogue,2,13,11,2,Cleric,2,19,20,2,4,Giant Strider,1.0,14,22,0.0
Cleric,4,29,16,3,Warlock,4,39,13,3,Barbarian,4,42,14,3,Paladin,4,39,18,3,10,Skulk,0.5,14,18,0.09722553772041996
Wizzard,2,15,11,2,Rogue,2,20,16,2,Rogue,2,14,17,2,Rogue,2,17,11,2,10,Stench Kow,0.5,10,15,0.0
Warlock,4,27,14,3,Sorcerer,4,21,12,3,Fighter,4,34,16,3,Bard,4,29,13,3,1,Shield Guardian,7.0,17,142,0.015057454466010575
Warlock,2,15,12,2,Paladin,2,17,16,2,Cleric,2,11,13,2,Bard,2,12,14,2,10,Dust Mephit,0.5,12,17,0.0
Monk,2,20,10,2,Ranger,2,13,14,2,Ranger,2,19,12,2,Fighter,2,15,14,2,1,Githzerai Zerth,6.0,17,84,0.0
Bard,5,46,16,3,Wizzard,5,27,15,3,Barbarian,5,49,12,3,Ranger,5,43,14,3,8,Rug of Smothering,2.0,12,33,0.5191078254346937
Barbarian,5,41,17,3,Fighter,5,42,15,3,Paladin,5,49,18,3,Paladin,5,42,17,3,1,Yuan-ti Anathema,12.0,16,189,0.49438284750340994
Barbarian,3,40,14,3,Paladin,3,25,14,3,Sorcerer,3,14,13,3,Artificer,3,19,13,3,2,Girallon,4.0,13,59,0.425391017810982
Monk,3,19,14,3,Warlock,3,22,11,3,Sorcerer,3,21,10,3,Barbarian,3,27,17,3,10,Giant Rat,0.125,12,7,0.7117571155733333
Ranger,5,46,12,3,Warlock,5,44,12,3,Warlock,5,31,11,3,Bard,5,50,12,3,4,Cave Fisher,3.0,16,58,0.5923533791947738
Bard,5,30,13,3,Warlock,5,30,16,3,Druid,5,40,14,3,Paladin,5,42,14,3,3,Green Slaad,8.0,16,127,0.0
Wizzard,3,20,11,3,Wizzard,3,13,12,3,Fighter,3,26,15,3,Bard,3,18,14,3,3,Neogi,3.0,15,33,0.0
Rogue,4,27,13,3,Fighter,4,31,19,3,Druid,4,32,16,3,Monk,4,36,11,3,10,Duodrone,0.25,15,11,0.6277210648474035
Barbarian,5,60,12,3,Ranger,5,51,13,3,Barbarian,5,56,12,3,Fighter,5,45,17,3,10,Draft Horse,0.25,10,19,0.6742045580078562
Druid,2,18,12,2,Rogue,2,20,13,2,Fighter,2,18,18,2,Monk,2,20,13,2,10,Giant Owl,0.25,12,19,0.029239766081871347
Rogue,5,41,16,3,Monk,5,46,12,3,Bard,5,38,14,3,Cleric,5,45,16,3,1,Gold Dragon Wyrmling,3.0,17,60,0.877497373524251
Druid,5,42,11,3,Ranger,5,53,17,3,Warlock,5,42,15,3,Druid,5,29,14,3,10,Jackal,0.0,12,3,1.0
Artificer,2,14,15,2,Monk,2,11,12,2,Rogue,2,15,13,2,Sorcerer,2,11,15,2,10,Camel,0.125,9,15,0.2186897000158164
Cleric,2,17,12,2,Monk,2,15,10,2,Rogue,2,19,15,2,Warlock,2,10,15,2,1,Young White Dragon,6.0,17,133,0.0
Sorcerer,1,8,15,2,Bard,1,9,13,2,Sorcerer,1,8,10,2,Monk,1,5,15,2,1,Ogre Howdah,2.0,15,59,0.4839796479647965
Barbarian,2,21,14,2,Artificer,2,19,17,2,Warlock,2,19,15,2,Ranger,2,15,16,2,10,Lizard,0.0,10,2,0.0
Warlock,4,27,15,3,Paladin,4,34,17,3,Ranger,4,35,16,3,Fighter,4,45,16,3,4,Slithering Tracker,3.0,14,39,0.0
Druid,4,19,11,3,Sorcerer,4,29,13,3,Bard,4,28,14,3,Artificer,4,32,12,3,1,Annis Hag,6.0,17,90,0.0
Sorcerer,5,38,15,3,Bard,5,33,12,3,Sorcerer,5,27,11,3,Warlock,5,38,15,3,3,Medusa,6.0,15,127,0.16085038626436435
Monk,1,8,13,2,Monk,1,9,11,2,Cleric,1,8,13,2,Warlock,1,7,13,2,1,Orc Eye of Gruumsh,2.0,16,45,0.5314960629921259
Artificer,2,22,13,2,Wizzard,2,14,10,2,Warlock,2,16,15,2,Paladin,2,18,16,2,2,Xvart Warlock of Raxivort,1.0,12,22,0.8990286744605364
Artificer,5,45,14,3,Sorcerer,5,32,14,3,Fighter,5,51,14,3,Wizzard,5,40,14,3,2,Death Kiss,10.0,15,142,0.3573023767330061
Ranger,5,56,16,3,Cleric,5,36,13,3,Rogue,5,47,16,3,Paladin,5,56,19,3,1,Githzerai Zerth,6.0,17,84,0.9172417472965282
Warlock,1,7,11,2,Monk,1,6,12,2,Monk,1,7,11,2,Rogue,1,6,11,2,10,Giant Crab,0.125,15,13,0.0
Fighter,1,8,19,2,Sorcerer,1,7,12,2,Sorcerer,1,6,10,2,Barbarian,1,12,13,2,10,Sea Horse,0.0,11,1,0.0
Paladin,1,10,19,2,Fighter,1,7,14,2,Bard,1,9,16,2,Bard,1,7,14,2,10,Giant Badger,0.25,10,13,0.0
Monk,5,40,15,3,Cleric,5,39,13,3,Barbarian,5,62,16,3,Paladin,5,49,14,3,10,Piercer,0.5,15,22,0.9194152679931247
Monk,4,33,15,3,Rogue,4,34,16,3,Sorcerer,4,31,10,3,Paladin,4,29,17,3,10,Scorpion,0.0,11,1,0.0
Rogue,5,44,16,3,Rogue,5,35,12,3,Rogue,5,33,16,3,Cleric,5,40,16,3,4,Faerie Dragon (Violet),2.0,15,14,1.0
Artificer,4,24,17,3,Druid,4,31,14,3,Druid,4,23,13,3,Sorcerer,4,23,11,3,1,Flesh Golem,5.0,9,93,0.8930637443074979
Druid,2,12,16,2,Rogue,2,20,11,2,Artificer,2,14,15,2,Bard,2,15,16,2,1,Black Pudding,4.0,7,85,1.0
Artificer,1,6,17,2,Ranger,1,7,15,2,Ranger,1,10,16,2,Warlock,1,7,11,2,10,Giant Poisonous Snake,0.25,14,11,0.0
Wizzard,3,11,14,3,Ranger,3,26,13,3,Druid,3,23,12,3,Paladin,3,37,16,3,7,Goblin Boss,1.0,17,21,0.1347780899113883
Barbarian,4,40,14,3,Barbarian,4,45,16,3,Sorcerer,4,32,13,3,Paladin,4,33,18,3,2,Mouth of Grolantor,6.0,14,105,0.0
Rogue,3,16,14,3,Fighter,3,27,18,3,Sorcerer,3,24,14,3,Cleric,3,17,13,3,2,Water Elemental,5.0,14,114,0.0
Sorcerer,1,9,15,2,Fighter,1,9,17,2,Rogue,1,7,13,2,Druid,1,7,12,2,1,Sahuagin Priestess,2.0,12,33,0.8784722222222222
Bard,2,18,12,2,Ranger,2,17,13,2,Rogue,2,11,13,2,Ranger,2,15,17,2,1,Vampiric Mist,3.0,13,30,0.8796376026195198
Monk,3,26,11,3,Druid,3,18,15,3,Wizzard,3,16,12,3,Monk,3,22,10,3,1,Young Remorhaz,5.0,14,93,0.7166149818229646
Rogue,1,10,17,2,Fighter,1,7,15,2,Bard,1,7,12,2,Artificer,1,8,16,2,10,Smoke Mephit,0.25,12,22,0.0
Bard,4,34,12,3,Barbarian,4,44,12,3,Barbarian,4,49,12,3,Druid,4,33,15,3,3,Banshee,4.0,12,58,0.6750006604785018
Bard,1,6,15,2,Druid,1,5,15,2,Wizzard,1,7,13,2,Barbarian,1,9,13,2,10,Gazer,0.5,13,13,0.0
Artificer,1,7,17,2,Bard,1,7,13,2,Rogue,1,8,16,2,Sorcerer,1,5,13,2,1,Nothic,2.0,15,45,0.21042188805346695
Paladin,3,23,18,3,Druid,3,26,16,3,Ranger,3,27,14,3,Fighter,3,22,18,3,10,Giant Fire Beetle,0.0,13,4,1.0
Sorcerer,3,23,12,3,Sorcerer,3,18,11,3,Fighter,3,25,18,3,Barbarian,3,26,17,3,1,Green Hag,3.0,17,82,0.8496054850506629
Barbarian,3,36,15,3,Warlock,3,26,15,3,Wizzard,3,16,14,3,Artificer,3,21,17,3,2,Berbalang,2.0,14,49,0.6917758157751668
Monk,1,7,12,2,Monk,1,11,16,2,Wizzard,1,3,11,2,Druid,1,7,16,2,10,Skeleton,0.25,13,13,0.0
Artificer,3,28,14,3,Fighter,3,25,13,3,Sorcerer,3,13,12,3,Bard,3,17,14,3,2,Chasme,6.0,15,84,0.0
Paladin,2,22,14,2,Warlock,2,14,16,2,Paladin,2,17,15,2,Cleric,2,14,20,2,1,White Abishai,6.0,15,68,0.5947730785443304
Rogue,3,23,12,3,Cleric,3,21,16,3,Cleric,3,22,16,3,Rogue,3,19,15,3,10,Hobgoblin,0.5,18,11,0.2668877435101164
Wizzard,1,4,12,2,Monk,1,9,13,2,Paladin,1,9,17,2,Artificer,1,10,17,2,1,Cult Fanatic,2.0,13,33,0.7656957928802589
Bard,3,23,16,3,Monk,3,18,14,3,Ranger,3,31,17,3,Monk,3,24,10,3,3,Redcap,3.0,14,45,0.24333115471747738
Wizzard,5,21,11,3,Fighter,5,40,14,3,Rogue,5,40,17,3,Wizzard,5,30,13,3,4,Otyugh,5.0,14,114,0.0
Ranger,2,15,14,2,Wizzard,2,14,10,2,Monk,2,15,11,2,Sorcerer,2,10,11,2,10,Eagle,0.0,12,3,0.2209077380952381
Warlock,1,7,13,2,Warlock,1,5,11,2,Cleric,1,6,13,2,Artificer,1,9,13,2,1,Orog,2.0,18,42,0.0
Fighter,5,54,12,3,Rogue,5,30,11,3,Warlock,5,37,12,3,Sorcerer,5,21,13,3,4,Merrenoloth,3.0,13,40,0.8948671710371915
Wizzard,1,7,13,2,Warlock,1,8,14,2,Sorcerer,1,5,13,2,Wizzard,1,6,11,2,1,Ogre,2.0,11,59,0.577861163227017
Fighter,2,17,15,2,Artificer,2,16,12,2,Druid,2,15,12,2,Monk,2,13,12,2,1,Bulezau,3.0,14,52,1.0
Fighter,4,33,17,3,Wizzard,4,31,11,3,Ranger,4,34,14,3,Warlock,4,32,11,3,10,Giant Fire Beetle,0.0,13,4,1.0
Druid,2,12,13,2,Ranger,2,23,14,2,Rogue,2,16,12,2,Druid,2,15,13,2,10,Reef Shark,0.5,12,22,0.014769685221083727
Paladin,4,36,19,3,Sorcerer,4,20,15,3,Monk,4,30,14,3,Sorcerer,4,28,15,3,1,Otyugh,5.0,14,114,0.682874302874303
Wizzard,5,31,13,3,Barbarian,5,49,17,3,Warlock,5,28,11,3,Artificer,5,42,15,3,7,Ettercap,2.0,13,44,0.2193797339110737
Ranger,2,13,14,2,Fighter,2,17,17,2,Wizzard,2,13,12,2,Fighter,2,17,13,2,1,Mimic,2.0,12,58,0.834313725490196
Wizzard,3,17,13,3,Paladin,3,30,17,3,Rogue,3,27,11,3,Wizzard,3,15,12,3,7,Giant Vulture,1.0,10,22,0.0
Sorcerer,5,28,10,3,Paladin,5,53,17,3,Monk,5,35,10,3,Sorcerer,5,22,12,3,1,Githyanki Kith'rak,12.0,18,180,0.4482306843156574
Artificer,1,5,15,2,Ranger,1,10,15,2,Barbarian,1,11,13,2,Paladin,1,6,14,2,10,Hadrosaurus,0.25,11,19,0.0
Druid,2,16,11,2,Wizzard,2,12,15,2,Sorcerer,2,11,11,2,Artificer,2,11,18,2,1,Myconid Sovereign,2.0,13,60,0.8688583815028902
Ranger,1,9,15,2,Artificer,1,7,16,2,Fighter,1,11,14,2,Paladin,1,12,16,2,10,Warhorse Skeleton,0.5,13,22,0.0
Rogue,5,29,12,3,Druid,5,30,16,3,Warlock,5,52,14,3,Fighter,5,44,16,3,2,Faerie Dragon (Green),2.0,15,14,1.0
Monk,3,18,16,3,Cleric,3,23,19,3,Sorcerer,3,22,10,3,Monk,3,23,15,3,2,Leucrotta,3.0,14,67,0.8353496361419969
Artificer,2,19,18,2,Cleric,2,17,14,2,Barbarian,2,19,14,2,Druid,2,18,12,2,2,Griffon,2.0,12,59,0.5452746980999876
Wizzard,4,22,10,3,Wizzard,4,24,14,3,Ranger,4,45,14,3,Cleric,4,30,17,3,1,Swarm of Poisonous Snakes,2.0,14,36,0.944621435594887
Druid,1,6,14,2,Druid,1,4,11,2,Bard,1,7,14,2,Bard,1,8,12,2,10,Needle Blight,0.25,12,11,0.0
Sorcerer,2,9,11,2,Barbarian,2,24,12,2,Monk,2,12,14,2,Rogue,2,12,14,2,10,Jackalwere,0.5,12,18,0.0
Sorcerer,5,38,13,3,Monk,5,29,12,3,Artificer,5,26,15,3,Ranger,5,32,17,3,4,Duergar Mind Master,2.0,14,39,0.43799586578184463
Barbarian,1,11,17,2,Cleric,1,8,19,2,Ranger,1,11,15,2,Warlock,1,9,12,2,10,Giant Weasel,0.125,13,9,0.0
Monk,5,35,15,3,Artificer,5,30,14,3,Warlock,5,31,12,3,Artificer,5,34,17,3,2,Venom Troll,7.0,15,94,0.0
Barbarian,1,10,17,2,Cleric,1,11,13,2,Fighter,1,10,14,2,Druid,1,7,16,2,10,Sahuagin,0.5,12,22,0.0
Rogue,5,38,11,3,Artificer,5,36,18,3,Artificer,5,42,17,3,Cleric,5,33,16,3,10,Eagle,0.0,12,3,0.9842829569097336
Rogue,1,7,15,2,Cleric,1,11,16,2,Wizzard,1,7,13,2,Wizzard,1,4,10,2,10,Swarm of Bats,0.25,12,22,0.0
Ranger,5,37,17,3,Rogue,5,46,15,3,Wizzard,5,26,12,3,Sorcerer,5,32,13,3,10,Goat,0.0,10,4,0.6403030802959822
Cleric,3,16,14,3,Rogue,3,17,15,3,Ranger,3,18,17,3,Monk,3,21,12,3,3,Succubus,4.0,15,66,0.4261150782122051
Wizzard,1,5,11,2,Paladin,1,8,16,2,Sorcerer,1,6,10,2,Druid,1,8,14,2,10,Satyr,0.5,14,31,0.0
Ranger,1,12,16,2,Artificer,1,10,15,2,Paladin,1,7,14,2,Paladin,1,12,16,2,10,Crocodile,0.5,12,19,0.0
Sorcerer,3,19,14,3,Paladin,3,29,16,3,Sorcerer,3,13,10,3,Cleric,3,17,16,3,4,Faerie Dragon (Blue),2.0,15,14,1.0
Sorcerer,1,7,10,2,Fighter,1,7,15,2,Warlock,1,4,12,2,Sorcerer,1,7,14,2,1,Sea Hag,2.0,14,52,0.6691729323308271
Paladin,2,17,14,2,Ranger,2,20,12,2,Sorcerer,2,7,11,2,Artificer,2,13,16,2,1,Umber Hulk,5.0,18,93,0.0
Monk,2,16,14,2,Wizzard,2,14,13,2,Wizzard,2,9,11,2,Artificer,2,15,12,2,4,Giant Spider,1.0,14,26,0.0
Wizzard,2,13,14,2,Sorcerer,2,8,15,2,Rogue,2,12,13,2,Bard,2,19,16,2,10,Jackal,0.0,12,3,1.0
Cleric,1,6,20,2,Wizzard,1,6,12,2,Warlock,1,6,13,2,Ranger,1,9,16,2,10,Grimlock,0.25,11,11,0.0
Rogue,3,22,13,3,Rogue,3,17,17,3,Fighter,3,24,18,3,Sorcerer,3,13,14,3,2,Githzerai Zerth,6.0,17,84,0.0
Druid,1,8,11,2,Monk,1,6,15,2,Sorcerer,1,8,14,2,Rogue,1,6,14,2,10,Twig Blight,0.125,13,4,0.0
Wizzard,2,14,14,2,Paladin,2,16,15,2,Warlock,2,14,15,2,Wizzard,2,16,10,2,1,Night Hag,5.0,17,112,0.0
Ranger,5,40,12,3,Monk,5,42,11,3,Cleric,5,35,18,3,Artificer,5,37,15,3,5,Hobgoblin Captain,3.0,17,39,0.42851125283328667
Cleric,2,17,14,2,Bard,2,18,15,2,Artificer,2,17,16,2,Cleric,2,21,20,2,1,Shambling Mound,5.0,15,136,0.0
Monk,4,22,10,3,Ranger,4,39,17,3,Paladin,4,35,18,3,Paladin,4,32,18,3,1,Hezrou,8.0,16,136,0.6530531055170183
Sorcerer,4,30,11,3,Bard,4,35,15,3,Barbarian,4,39,17,3,Warlock,4,27,15,3,1,Giant Scorpion,3.0,15,52,0.8187276297697729
Monk,1,7,16,2,Ranger,1,10,17,2,Bard,1,11,13,2,Barbarian,1,9,12,2,10,Elk,0.25,10,13,0.0
Fighter,4,39,19,3,Paladin,4,36,16,3,Sorcerer,4,27,14,3,Bard,4,29,14,3,10,Bullywug,0.25,15,11,0.30310484397304754
Wizzard,3,11,15,3,Druid,3,27,16,3,Warlock,3,21,16,3,Monk,3,28,14,3,10,Rat,0.0,10,1,1.0
Warlock,1,8,12,2,Monk,1,5,12,2,Warlock,1,9,13,2,Barbarian,1,11,15,2,10,Magmin,0.5,14,9,0.0
Monk,4,38,16,3,Paladin,4,32,19,3,Wizzard,4,25,12,3,Ranger,4,34,13,3,10,Gnoll Hunter,0.5,13,22,0.0
Paladin,5,52,19,3,Fighter,5,40,12,3,Barbarian,5,38,16,3,Monk,5,47,13,3,1,Nightmare,3.0,13,68,0.9677795878457243
Cleric,4,18,15,3,Bard,4,29,12,3,Wizzard,4,17,12,3,Sorcerer,4,21,10,3,2,Gelatinous Cube,2.0,6,84,0.2731304426633462
Paladin,3,23,19,3,Artificer,3,18,15,3,Cleric,3,25,20,3,Rogue,3,24,14,3,10,Hadrosaurus,0.25,11,19,0.8329874522703894
Fighter,1,10,15,2,Sorcerer,1,7,11,2,Rogue,1,10,14,2,Fighter,1,13,18,2,1,Rug of Smothering,2.0,12,33,0.8006846556584777
Monk,2,21,14,2,Sorcerer,2,18,10,2,Fighter,2,20,19,2,Ranger,2,20,14,2,10,Draft Horse,0.25,10,19,0.0
Monk,5,34,16,3,Wizzard,5,25,11,3,Barbarian,5,57,12,3,Artificer,5,38,15,3,2,Orc Eye of Gruumsh,2.0,16,45,0.978261981484323
Warlock,2,11,12,2,Rogue,2,16,12,2,Monk,2,18,12,2,Paladin,2,22,19,2,10,Winged Kobold,0.25,13,7,0.23586359876682456
Paladin,2,16,19,2,Cleric,2,16,20,2,Paladin,2,16,16,2,Cleric,2,20,20,2,2,Pegasus,2.0,12,59,0.5776315789473684
Paladin,1,8,18,2,Ranger,1,8,12,2,Wizzard,1,6,12,2,Paladin,1,11,16,2,1,Green Dragon Wyrmling,2.0,17,38,0.0
Artificer,1,6,16,2,Wizzard,1,6,12,2,Fighter,1,9,13,2,Artificer,1,11,12,2,10,Firenewt Warrior,0.5,13,27,0.0
Fighter,2,17,13,2,Ranger,2,14,13,2,Barbarian,2,23,17,2,Wizzard,2,16,12,2,1,Hill Giant,5.0,13,105,0.0
Wizzard,3,13,13,3,Paladin,3,30,17,3,Paladin,3,29,14,3,Cleric,3,25,19,3,2,Beholder Zombie,5.0,15,93,0.0
Monk,1,7,15,2,Barbarian,1,9,16,2,Warlock,1,6,14,2,Bard,1,8,13,2,10,Velociraptor,0.25,13,10,0.0
Fighter,4,38,17,3,Fighter,4,39,18,3,Wizzard,4,33,12,3,Warlock,4,30,15,3,10,Pony,0.125,10,11,0.5730401008495949
Bard,5,47,16,3,Artificer,5,42,12,3,Rogue,5,41,11,3,Fighter,5,43,12,3,6,Bugbear Chief,3.0,17,65,0.0
Paladin,5,52,18,3,Warlock,5,40,11,3,Druid,5,47,12,3,Paladin,5,57,14,3,5,Basilisk,3.0,15,52,0.5074527866334446
Barbarian,4,38,12,3,Wizzard,4,28,13,3,Barbarian,4,35,15,3,Fighter,4,28,15,3,1,Medusa,6.0,15,127,0.6051949069101324
Barbarian,1,12,12,2,Rogue,1,6,12,2,Artificer,1,6,14,2,Wizzard,1,7,12,2,2,Faerie Dragon (Yellow),1.0,15,14,1.0
Cleric,1,11,19,2,Barbarian,1,8,14,2,Sorcerer,1,6,10,2,Barbarian,1,10,17,2,1,Vargouille,1.0,12,18,0.9143713429427716
Ranger,2,20,17,2,Monk,2,13,10,2,Paladin,2,16,18,2,Wizzard,2,13,11,2,10,Flumph,0.125,12,7,0.0
Fighter,4,44,16,3,Paladin,4,48,16,3,Rogue,4,33,16,3,Fighter,4,41,13,3,1,Oni,7.0,16,110,0.9381562451026484
Wizzard,1,4,10,2,Bard,1,6,16,2,Warlock,1,8,11,2,Barbarian,1,8,17,2,10,Riding Horse,0.25,10,13,0.0
Warlock,1,6,12,2,Warlock,1,6,11,2,Warlock,1,8,13,2,Paladin,1,10,14,2,10,Crawling Claw,0.0,12,2,0.0
Warlock,5,44,11,3,Bard,5,42,13,3,Sorcerer,5,34,12,3,Artificer,5,46,16,3,5,Duergar Screamer,3.0,15,38,0.6582805578917992
Fighter,3,26,14,3,Warlock,3,22,12,3,Warlock,3,28,12,3,Paladin,3,31,17,3,10,Goblin,0.25,15,7,0.06821242230170048
Artificer,3,30,15,3,Wizzard,3,19,14,3,Monk,3,24,16,3,Barbarian,3,39,17,3,4,Dire Wolf,1.0,14,37,0.8611409776664015
Rogue,5,29,16,3,Rogue,5,40,16,3,Barbarian,5,49,12,3,Druid,5,38,11,3,2,Chimera,6.0,14,114,0.45984389554721017
Cleric,3,21,19,3,Monk,3,25,11,3,Druid,3,23,12,3,Fighter,3,32,13,3,3,Bard,2.0,15,44,0.7969102938396827
Sorcerer,3,19,13,3,Sorcerer,3,21,12,3,Bard,3,20,15,3,Barbarian,3,30,16,3,1,Medusa,6.0,15,127,0.5443922091919218
Warlock,2,12,13,2,Ranger,2,17,17,2,Wizzard,2,15,15,2,Artificer,2,17,17,2,1,Ogre Battering Ram,4.0,11,76,0.41478129713423834
Fighter,3,22,17,3,Warlock,3,29,11,3,Bard,3,24,12,3,Monk,3,22,15,3,1,Warlock of the Fiend,7.0,13,78,0.0
Bard,4,27,14,3,Druid,4,34,16,3,Cleric,4,29,18,3,Fighter,4,41,18,3,2,Green Slaad,8.0,16,127,0.0
Druid,5,41,11,3,Warlock,5,31,11,3,Paladin,5,56,18,3,Artificer,5,47,17,3,1,Boneclaw,12.0,16,150,0.6059464109426628
Ranger,4,44,16,3,Bard,4,37,15,3,Barbarian,4,33,13,3,Paladin,4,34,14,3,1,Giff,3.0,16,60,0.7615001137520278
Wizzard,3,24,14,3,Ranger,3,32,14,3,Monk,3,26,13,3,Bard,3,17,16,3,10,Dolphin,0.125,12,11,0.0
Artificer,4,33,12,3,Rogue,4,29,13,3,Barbarian,4,35,16,3,Sorcerer,4,23,12,3,5,Peryton,2.0,13,33,0.9366173087240097
Warlock,2,11,14,2,Paladin,2,20,19,2,Druid,2,22,16,2,Monk,2,21,14,2,10,Flying Sword,0.25,17,17,0.6805887606072618
